"","V1","V2","V3","V4","V5","V6","V7","V8","initiale","err_initiale"
"19",13.8,15.4,15.2,14.8,0.871779788708134,0.503322295684716,2006,8,14.6333333333333,1.15036226178249
"20",15.1,13.6,15.6,14.7666666666667,1.04083299973307,0.600925212577332,2006,9,15.0666666666667,1.15036226178249
"21",12.9,12.3,12,12.4,0.458257569495584,0.264575131106459,2007,0,14.6333333333333,1.15036226178249
"22",14.1,12.7,13.2,13.3333333333333,0.709459888459759,0.409606857581484,2007,1,15.3666666666667,1.15036226178249
"23",10.7,13.4,12.8,12.3,1.41774468787578,0.818535277187246,2007,2,14.8,1.15036226178249
"24",14.7,12.1,13.1,13.3,1.3114877048604,0.757187779440036,2007,3,15.7,1.15036226178249
"25",12.1,13.5,13.7,13.1,0.871779788708135,0.503322295684717,2007,4,14.4666666666667,1.15036226178249
"26",13.8,12.5,12,12.7666666666667,0.929157324317757,0.53644923131437,2007,5,14.2666666666667,1.15036226178249
"27",15,11.8,14.8,13.8666666666667,1.7925772879665,1.03494497975067,2007,6,14.8666666666667,1.15036226178249
"28",13.5,11.7,12.4,12.5333333333333,0.907377172587747,0.523874454850057,2007,7,15.0666666666667,1.15036226178249
"29",11.1,10.7,13.5,11.7666666666667,1.51437555888007,0.8743251365736,2007,8,14.6333333333333,1.15036226178249
"30",14.2,14,13.4,13.8666666666667,0.416333199893226,0.240370085030932,2007,9,15.0666666666667,1.15036226178249
"31",12.542,11.934,11.451,11.9756666666667,0.546692174201655,0.315632873939187,2008,0,14.6333333333333,1.15036226178249
"32",13.265,13.028,11.699,12.664,0.844074048884338,0.48732637933935,2008,1,15.3666666666667,1.15036226178249
"33",12.491,11.834,12.054,12.1263333333333,0.334419397364048,0.193077129090366,2008,2,14.8,1.15036226178249
"34",13.509,13.809,14.678,13.9986666666667,0.607141114843439,0.350533086090949,2008,3,15.7,1.15036226178249
"35",13.303,13.474,11.758,12.845,0.945244412837231,0.545737116201565,2008,4,14.4666666666667,1.15036226178249
"36",13.554,12.021,13.308,12.961,0.823303710668183,0.475334618979093,2008,5,14.2666666666667,1.15036226178249
"37",13.476,12.181,13.359,13.0053333333333,0.716286488308508,0.413548196841809,2008,6,14.8666666666667,1.15036226178249
"38",13.234,13.137,12.047,12.806,0.659100144135927,0.380531645639799,2008,7,15.0666666666667,1.15036226178249
"39",12.929,13.53,13.647,13.3686666666667,0.385230234189028,0.222412779409018,2008,8,14.6333333333333,1.15036226178249
"40",12.462,14.911,13.973,13.782,1.23562170586308,0.713386524496597,2008,9,15.0666666666667,1.15036226178249
"41",11.948,11.619,13.892,12.4863333333333,1.22840723432147,0.709221247409987,2009,0,14.6333333333333,1.15036226178249
"42",12.85,14.316,12.25,13.1386666666667,1.0628195205835,0.613619136308871,2009,1,15.3666666666667,1.15036226178249
"43",12.534,13.88,13.302,13.2386666666667,0.67523131838899,0.389844983437149,2009,2,14.8,1.15036226178249
"44",13.21,12.383,13.768,13.1203333333333,0.696840249507256,0.40232090563518,2009,3,15.7,1.15036226178249
"45",12.245,12.837,14.257,13.113,1.03400580269165,0.596983528527658,2009,4,14.4666666666667,1.15036226178249
"46",13.534,12.332,12.27,12.712,0.712547542273497,0.41138951534201,2009,5,14.2666666666667,1.15036226178249
"47",13.733,12.897,13.764,13.4646666666667,0.49185804185083,0.283974372865659,2009,6,14.8666666666667,1.15036226178249
"48",13.792,12.034,13.078,12.968,0.884147046593495,0.510462535353967,2009,7,15.0666666666667,1.15036226178249
"49",11.5,14.103,14.259,13.2873333333333,1.54984009927906,0.894800598519643,2009,8,14.6333333333333,1.15036226178249
"50",13.93,12.638,13.867,13.4783333333333,0.728431419787295,0.420560076300376,2009,9,15.0666666666667,1.15036226178249
"51",12.962,12.514,13.785,13.087,0.644654170854421,0.372191259077015,2010,0,14.6333333333333,1.15036226178249
"52",11.751,12.736,13.072,12.5196666666667,0.686556868244236,0.396383792694796,2010,1,15.3666666666667,1.15036226178249
"53",11.983,12.808,14.618,13.1363333333333,1.34783468323579,0.7781727171893,2010,2,14.8,1.15036226178249
"54",13.349,12.929,12.756,13.0113333333333,0.304953001843453,0.176064697704502,2010,3,15.7,1.15036226178249
"55",13.51,10.881,10.659,11.6833333333333,1.58582922577853,0.91557893039201,2010,4,14.4666666666667,1.15036226178249
"56",11.564,11.783,11.65,11.6656666666667,0.110337361457184,0.0637033053389782,2010,5,14.2666666666667,1.15036226178249
"57",12.385,13.166,13.308,12.953,0.497,0.286943083787244,2010,6,14.8666666666667,1.15036226178249
"58",13.513,11.84,13.338,12.897,0.919561308450937,0.530908968970513,2010,7,15.0666666666667,1.15036226178249
"59",11.449,13.473,12.505,12.4756666666667,1.01231879036859,0.584462526125024,2010,8,14.6333333333333,1.15036226178249
"60",12.686,13.462,13.29,13.146,0.407548770087704,0.235298392118037,2010,9,15.0666666666667,1.15036226178249
"61",11.338,11.945,11.528,11.6036666666667,0.310493692904274,0.179263617179964,2011,0,14.6333333333333,1.15036226178249
"62",12.89,11.384,11.285,11.853,0.899431487107273,0.519287011199009,2011,1,15.3666666666667,1.15036226178249
"63",11.056,12.266,11.758,11.6933333333333,0.607586482184498,0.350790219045198,2011,2,14.8,1.15036226178249
"64",11.49,11.87,11.387,11.5823333333333,0.254394051293133,0.14687447399433,2011,3,15.7,1.15036226178249
"65",11.953,12.838,11.735,12.1753333333333,0.584145815129522,0.337256743611023,2011,4,14.4666666666667,1.15036226178249
"66",12.036,11.985,13.077,12.366,0.616271855596214,0.355804721722464,2011,5,14.2666666666667,1.15036226178249
"67",11.89,12.574,13.444,12.636,0.778853002818889,0.449670990836634,2011,6,14.8666666666667,1.15036226178249
"68",11.484,12.747,12.235,12.1553333333333,0.63525769049523,0.366766198612201,2011,7,15.0666666666667,1.15036226178249
"69",11.297,11.477,11.719,11.4976666666667,0.211757723196423,0.122258378490437,2011,8,14.6333333333333,1.15036226178249
"70",11.051,11.256,12.985,11.764,1.06237328656174,0.61336150297629,2011,9,15.0666666666667,1.15036226178249
"71",12.781,11.5,11.711,11.9973333333333,0.686826275948535,0.396539335305395,2012,0,14.6333333333333,1.15036226178249
"72",11.694,12.475,13.058,12.409,0.6843909701333,0.39513331083741,2012,1,15.3666666666667,1.15036226178249
"73",10.96,12.241,12.806,12.0023333333333,0.945859573791655,0.546092279544197,2012,2,14.8,1.15036226178249
"74",11.347,11.987,12.121,11.8183333333333,0.413648804341719,0.238820248536658,2012,3,15.7,1.15036226178249
"75",13.762,11.466,12.943,12.7236666666667,1.16360832470954,0.671809579502341,2012,4,14.4666666666667,1.15036226178249
"76",12.573,12.297,12.882,12.584,0.292655087090588,0.168964493311464,2012,5,14.2666666666667,1.15036226178249
"77",11.69,12.593,13.573,12.6186666666667,0.941762355020275,0.543726749183612,2012,6,14.8666666666667,1.15036226178249
"78",11.889,12.922,12.987,12.5993333333333,0.616024620720093,0.355661980600183,2012,7,15.0666666666667,1.15036226178249
"79",12.35,13.05,12.728,12.7093333333333,0.350373134434325,0.202288023482471,2012,8,14.6333333333333,1.15036226178249
"80",12.071,13.761,12.938,12.9233333333333,0.845095458118982,0.487916090235925,2012,9,15.0666666666667,1.15036226178249
"81",13.423,12.969,12.293,12.895,0.568622897885761,0.328294583161729,2013,0,14.6333333333333,1.15036226178249
"82",12.442,14.162,12.667,13.0903333333333,0.934884128292557,0.539755603130816,2013,1,15.3666666666667,1.15036226178249
"83",12.087,13.44,12.198,12.575,0.751165095035705,0.433685369824715,2013,2,14.8,1.15036226178249
"84",12.631,13.323,12.944,12.966,0.346524169431225,0.200065822501829,2013,3,15.7,1.15036226178249
"85",12.734,13.594,12.531,12.953,0.564325260820388,0.325813341245157,2013,4,14.4666666666667,1.15036226178249
"86",13.99,14.223,13.514,13.909,0.36137376772533,0.208639242074288,2013,5,14.2666666666667,1.15036226178249
"87",12.908,13.929,14.182,13.673,0.674478316923532,0.389410237838367,2013,6,14.8666666666667,1.15036226178249
"88",12.905,13.306,12.47,12.8936666666667,0.418115215381278,0.241398932152659,2013,7,15.0666666666667,1.15036226178249
"89",11.996,13.057,12.614,12.5556666666667,0.532899928066549,0.307669916920354,2013,8,14.6333333333333,1.15036226178249
"90",12.646,13.762,12.877,13.095,0.589073000569539,0.340101455451164,2013,9,15.0666666666667,1.15036226178249
"91",13.233,13.806,13.564,13.5343333333333,0.287649671185859,0.166074615091463,2014,0,14.6333333333333,1.15036226178249
"92",13.227,12.887,11.339,12.4843333333333,1.0063505022274,0.581016733360103,2014,1,15.3666666666667,1.15036226178249
"93",13.657,13.675,14.55,13.9606666666667,0.51045698480218,0.294712477585264,2014,2,14.8,1.15036226178249
"94",14.597,13.174,13.614,13.795,0.728562282855762,0.420635630128183,2014,3,15.7,1.15036226178249
"95",14.285,15.385,14.277,14.649,0.637407248154584,0.368007246305468,2014,4,14.4666666666667,1.15036226178249
"96",16.042,13.244,13.578,14.288,1.52816098628384,0.88228415679606,2014,5,14.2666666666667,1.15036226178249
"97",15.653,14.847,15.231,15.2436666666667,0.403149269295299,0.232758339151242,2014,6,14.8666666666667,1.15036226178249
"98",14.762,13.416,13.412,13.8633333333333,0.778270732671693,0.449334817010409,2014,7,15.0666666666667,1.15036226178249
"99",15.519,14.99,13.074,14.5276666666667,1.28639820169858,0.742702348035724,2014,8,14.6333333333333,1.15036226178249
"100",16.306,15.499,14.84,15.5483333333333,0.734244055701736,0.42391600321028,2014,9,15.0666666666667,1.15036226178249
"101",14.321,14.752,12.459,13.844,1.21865048311647,0.70358818447536,2015,0,14.6333333333333,1.15036226178249
"102",14.093,16.626,14.644,15.121,1.33216703156924,0.769126994282046,2015,1,15.3666666666667,1.15036226178249
"103",14.025,13.644,15.814,14.4943333333333,1.15863295884993,0.668937050683977,2015,2,14.8,1.15036226178249
"104",14.408,15.426,14.704,14.846,0.523644917859421,0.302326534285916,2015,3,15.7,1.15036226178249
"105",15.137,14.386,13.075,14.1993333333333,1.0435968250878,0.60252090788988,2015,4,14.4666666666667,1.15036226178249
"106",15.251,15.935,14.838,15.3413333333333,0.554050840025836,0.319881401633654,2015,5,14.2666666666667,1.15036226178249
"107",15.832,13.899,16.81,15.5136666666667,1.4813785246632,0.855274289986032,2015,6,14.8666666666667,1.15036226178249
"108",16.485,15.506,15.947,15.9793333333333,0.49030024814733,0.283074980251601,2015,7,15.0666666666667,1.15036226178249
"109",14.214,13.914,14.695,14.2743333333333,0.393980117941672,0.227464527148985,2015,8,14.6333333333333,1.15036226178249
"110",15.507,16.446,16.069,16.0073333333333,0.472527600604805,0.272813937408712,2015,9,15.0666666666667,1.15036226178249
"111",13.451,14.132,13.211,13.598,0.477772958632026,0.275842346277724,2016,0,14.6333333333333,1.15036226178249
"112",13.725,15.037,14.451,14.4043333333333,0.657243739668423,0.37945985002076,2016,1,15.3666666666667,1.15036226178249
"113",14.168,17.197,13.922,15.0956666666667,1.82396006900736,1.05306383683253,2016,2,14.8,1.15036226178249
"114",13.247,13.884,13.732,13.621,0.332690546905078,0.192078976812491,2016,3,15.7,1.15036226178249
"115",14.866,15.646,11.707,14.073,2.08580128487831,1.20423793330056,2016,4,14.4666666666667,1.15036226178249
"116",15.863,15.703,14.832,15.466,0.554857639399512,0.320347207469229,2016,5,14.2666666666667,1.15036226178249
"117",15.959,16.518,16.05,16.1756666666667,0.299940549664985,0.173170757089964,2016,6,14.8666666666667,1.15036226178249
"118",16.447,14.419,14.837,15.2343333333333,1.07079472044521,0.618223620095871,2016,7,15.0666666666667,1.15036226178249
"119",14.559,14.238,13.548,14.115,0.516601393726343,0.29825995373164,2016,8,14.6333333333333,1.15036226178249
"120",14.686,16.273,15.347,15.4353333333333,0.797178984503062,0.460251501295155,2016,9,15.0666666666667,1.15036226178249
"121",15.384,15.527,14.583,15.1646666666667,0.508787119857935,0.293748380610193,2017,0,14.6333333333333,1.15036226178249
"122",18.376,16.258,15.055,16.563,1.68137711415375,0.970743529465946,2017,1,15.3666666666667,1.15036226178249
"123",14.859,16.333,18.698,16.63,1.93665613881246,1.11812894307112,2017,2,14.8,1.15036226178249
"124",15.82,16.398,15.187,15.8016666666667,0.605708125530221,0.349705749325217,2017,3,15.7,1.15036226178249
"125",17.362,16.066,14.537,15.9883333333333,1.41410053862281,0.816431326635076,2017,4,14.4666666666667,1.15036226178249
"126",19.083,16.652,17.503,17.746,1.23358299274917,0.712209472931477,2017,5,14.2666666666667,1.15036226178249
"127",17.524,17.438,17.24,17.4006666666667,0.145634245057039,0.0840819705869093,2017,6,14.8666666666667,1.15036226178249
"128",18.252,17.044,18.628,17.9746666666667,0.827616658443589,0.477824700538225,2017,7,15.0666666666667,1.15036226178249
"129",16.355,15.912,15.349,15.872,0.504191431898639,0.291095058929782,2017,8,14.6333333333333,1.15036226178249
"130",17.416,17.264,18.707,17.7956666666667,0.792888600834527,0.4577744471292,2017,9,15.0666666666667,0.0981353889283798
